atmid,deposit,withdraw,day
atm3500085,215,755,Monday
atm3500086,310,355,Monday
atm3500087,3635,6135,Monday
atm3500088,710,1200,Monday
atm3500089,925,1065,Monday
atm3500090,1480,615,Monday
atm3500091,10,820,Monday
atm3500092,280,180,Monday
atm3500093,1230,685,Monday
atm3500094,425,315,Monday
atm3500095,790,15,Monday
atm3500096,1295,1135,Monday
atm3500097,1080,780,Monday
atm3500098,510,340,Monday
atm3500099,655,830,Monday
atm35000100,820,805,Monday
atm35000101,1020,80,Monday
atm35000102,35,855,Monday
atm35000103,1125,10,Monday
atm35000104,765,120,Monday
atm35000105,1265,995,Monday
atm35000106,1230,620,Monday
atm35000107,1160,1195,Monday
atm35000108,735,125,Monday
atm35000109,165,620,Monday
atm35000110,960,690,Monday
atm35000111,920,500,Monday
atm35000112,590,770,Monday
atm35000113,1175,455,Monday
atm35000114,1605,345,Monday
atm35000115,595,1585,Monday
atm35000116,1565,755,Monday
atm35000117,1235,510,Monday
atm35000118,660,295,Monday
atm35000119,100,420,Monday
atm35000120,115,0,Monday
atm35000121,1120,805,Monday
atm35000122,350,1105,Monday
atm35000123,510,1210,Monday
atm35000124,3370,4915,Monday
atm35000125,315,195,Monday
atm35000126,835,770,Monday
atm35000127,685,215,Monday
atm35000128,1355,0,Monday
atm35000129,0,940,Monday
atm35000130,165,270,Monday
atm35000131,855,310,Monday
atm35000132,200,455,Monday
atm35000133,505,0,Monday
atm35000134,65,485,Monday
atm35000135,680,415,Monday
atm35000136,100,285,Monday
atm35000137,235,915,Monday
atm35000138,50,325,Monday
atm35000139,475,0,Monday
atm35000140,1135,105,Monday
atm35000141,765,40,Monday
atm35000142,1055,300,Monday
atm35000143,25,285,Monday
atm35000144,1110,50,Monday
atm35000145,815,805,Monday
atm35000146,25,795,Monday
atm35000147,655,5,Monday
atm35000148,610,700,Monday
atm35000149,20,290,Monday
atm35000150,875,0,Monday
atm35000151,245,1090,Monday
atm35000152,405,5,Monday
atm35000153,1305,525,Monday
atm35000154,395,990,Monday
atm35000155,680,1155,Monday
atm35000156,335,265,Monday
atm35000157,275,790,Monday
atm35000158,1510,675,Monday
atm35000159,255,650,Monday
atm35000160,1140,0,Monday
atm35000161,10,1145,Monday
atm35000162,550,325,Monday
atm35000163,530,270,Monday
atm35000164,255,1005,Monday
atm35000165,1080,575,Monday
atm35000166,470,345,Monday
atm35000167,5125,6230,Monday
atm35000168,5395,4960,Monday
atm35000169,470,395,Monday
atm35000170,815,205,Monday
atm35000171,795,610,Monday
atm35000172,965,1015,Monday
atm35000173,580,540,Monday
atm35000174,125,80,Monday
atm35000175,445,1480,Monday
atm35000176,85,830,Monday
atm35000177,1260,0,Monday
atm35000178,765,1095,Monday
atm35000179,650,1340,Monday
atm35000180,1715,680,Monday
atm35000181,655,10,Monday
atm35000182,615,580,Monday
atm35000183,200,50,Monday
atm35000184,365,400,Monday
atm35000185,625,420,Monday
atm35000186,1245,245,Monday
atm35000187,590,255,Monday
atm35000188,900,225,Monday
atm35000189,170,1260,Monday
atm35000190,600,0,Monday
atm35000191,715,1150,Monday
atm35000192,300,160,Monday
atm35000193,855,1470,Monday
atm35000194,240,415,Monday
atm35000195,1325,1535,Monday
atm35000196,375,1185,Monday
atm35000197,320,810,Monday
atm35000198,285,245,Monday
atm35000199,1110,790,Monday
atm35000200,275,220,Monday
atm35000201,910,485,Monday
atm35000202,950,1185,Monday
atm35000203,100,175,Monday
atm35000204,25,1060,Monday
atm35000205,270,665,Monday
atm35000206,4035,6480,Monday
atm35000207,605,370,Monday
atm35000208,505,1045,Monday
atm35000209,715,200,Monday
atm35000210,0,1135,Monday
atm35000211,1055,725,Monday
atm35000212,140,400,Monday
atm35000213,870,670,Monday
atm35000214,1270,160,Monday
atm35000215,0,250,Monday
atm35000216,985,1245,Monday
atm35000217,950,1215,Monday
atm35000218,10,260,Monday
atm35000219,365,1415,Monday
atm35000220,30,5,Monday
atm35000221,815,545,Monday
atm35000222,315,1540,Monday
atm35000223,1000,555,Monday
atm35000224,350,1155,Monday
atm35000225,800,695,Monday
atm35000226,1505,860,Monday
atm35000227,3675,5010,Monday
atm35000228,445,1045,Monday
atm35000229,1505,425,Monday
atm35000265,430,1315,Monday
atm35000266,55,580,Monday
atm35000267,1725,950,Monday
atm35000268,60,565,Monday
atm35000269,1150,310,Monday
atm35000270,745,210,Monday
atm35000271,750,1220,Monday
atm35000272,3600,6560,Monday
atm35000273,340,980,Monday
atm35000274,4540,6400,Monday
atm35000275,5070,5990,Monday
atm35000276,10,365,Monday
atm35000277,1935,940,Monday
atm35000278,825,1110,Monday
atm35000279,145,470,Monday
atm35000280,0,200,Monday
atm35000281,180,1265,Monday
atm35000282,495,715,Monday
atm35000283,0,1135,Monday
atm35000284,625,20,Monday
atm35000285,210,415,Monday
atm35000286,1280,400,Monday
atm35000287,1265,795,Monday
atm35000288,485,0,Monday
atm35000289,385,970,Monday
atm35000290,200,140,Monday
atm35000291,980,0,Monday
atm35000292,915,25,Monday
atm35000293,375,1020,Monday
atm35000294,210,210,Monday
atm35000295,1065,1110,Monday
atm35000296,1400,780,Monday
atm35000297,1180,1005,Monday
atm35000298,135,905,Monday
atm35000299,1240,1395,Monday
atm35000300,615,435,Monday
atm35000301,390,965,Monday
atm35000302,275,805,Monday
atm35000303,640,1040,Monday
atm35000304,720,645,Monday
atm35000305,50,1360,Monday
atm35000306,375,715,Monday
atm35000307,1205,1090,Monday
atm35000308,60,235,Monday
atm35000309,45,435,Monday
atm35000310,280,205,Monday
atm35000311,740,530,Monday
atm35000312,260,200,Monday
atm35000313,400,600,Monday
atm35000314,6215,5680,Monday
atm35000315,170,1445,Monday
atm35000316,865,430,Monday
atm35000317,5965,5345,Monday
atm35000318,925,200,Monday
atm35000319,65,590,Monday
atm35000320,650,5,Monday
atm35000321,340,660,Monday
atm35000322,140,350,Monday
atm35000323,810,545,Monday
atm35000324,360,5,Monday
atm35000325,350,435,Monday
atm35000326,1190,1005,Monday
atm35000327,120,55,Monday
atm35000328,585,130,Monday
atm35000329,110,410,Monday
atm35000330,685,1115,Monday
atm35000331,100,175,Monday
atm35000332,935,0,Monday
atm35000333,115,925,Monday
atm35000334,0,930,Monday
atm35000335,255,245,Monday
atm35000336,1150,905,Monday
atm35000337,40,0,Monday
atm35000338,200,675,Monday
atm35000339,3890,6465,Monday
atm35000340,60,1055,Monday
atm35000341,560,1320,Monday
atm35000342,360,930,Monday
atm35000343,60,320,Monday
atm35000344,740,655,Monday
atm35000345,615,1470,Monday
atm35000346,835,1005,Monday
atm35000347,635,880,Monday
atm35000348,580,270,Monday
atm35000349,1215,900,Monday
atm35000350,75,1045,Monday
atm35000351,295,640,Monday
atm35000352,310,635,Monday
atm35000353,90,335,Monday
atm35000354,600,1045,Monday
atm35000355,640,15,Monday
atm35000356,5635,5425,Monday
atm35000357,590,355,Monday
atm35000358,1125,660,Monday
atm0,0,0,Monday
atm350001,100,90,Monday
atm350002,1320,520,Monday
atm350003,915,370,Monday
atm350004,815,370,Monday
atm350005,725,1230,Monday
atm350006,220,1060,Monday
atm350007,750,175,Monday
atm350008,480,565,Monday
atm350009,400,480,Monday
atm3500010,4190,4730,Monday
atm3500011,70,555,Monday
atm3500012,455,675,Monday
atm3500013,1240,0,Monday
atm3500014,1400,150,Monday
atm3500015,10,1160,Monday
atm3500016,560,1450,Monday
atm3500017,1200,1220,Monday
atm3500018,100,575,Monday
atm3500019,595,1350,Monday
atm3500020,1430,1250,Monday
atm3500021,955,420,Monday
atm3500022,830,1685,Monday
atm3500023,105,890,Monday
atm3500024,930,725,Monday
atm3500025,765,100,Monday
atm3500026,260,780,Monday
atm3500027,20,1240,Monday
atm3500028,1245,225,Monday
atm3500029,670,400,Monday
atm3500030,895,0,Monday
atm3500031,25,1075,Monday
atm3500032,960,1460,Monday
atm3500033,690,360,Monday
atm3500034,765,930,Monday
atm3500035,1170,535,Monday
atm3500062,770,80,Monday
atm3500063,1250,100,Monday
atm3500064,330,255,Monday
atm3500065,390,1040,Monday
atm35000230,260,1525,Monday
atm35000231,1510,470,Monday
atm35000232,1205,405,Monday
atm35000233,720,250,Monday
atm35000234,1260,755,Monday
atm35000235,1175,705,Monday
atm35000236,1190,490,Monday
atm35000237,1015,310,Monday
atm35000238,200,320,Monday
atm35000239,320,905,Monday
atm35000240,1325,710,Monday
atm35000241,155,685,Monday
atm35000242,915,120,Monday
atm35000243,705,200,Monday
atm35000244,50,865,Monday
atm35000245,160,470,Monday
atm35000246,775,700,Monday
atm35000247,295,535,Monday
atm35000248,65,300,Monday
atm35000249,235,900,Monday
atm35000250,205,455,Monday
atm35000251,235,115,Monday
atm35000252,390,100,Monday
atm35000253,0,710,Monday
atm35000254,415,995,Monday
atm35000255,105,560,Monday
atm35000256,300,980,Monday
atm35000257,340,1200,Monday
atm35000258,1035,1300,Monday
atm35000259,995,1115,Monday
atm35000260,255,1620,Monday
atm35000261,705,170,Monday
atm35000262,1830,835,Monday
atm35000263,170,840,Monday
atm35000264,605,880,Monday
atm3500036,350,200,Monday
atm3500037,400,930,Monday
atm3500038,265,1000,Monday
atm3500039,465,670,Monday
atm3500040,320,1090,Monday
atm3500041,1265,725,Monday
atm3500042,200,690,Monday
atm3500043,700,0,Monday
atm3500044,1355,585,Monday
atm3500045,130,305,Monday
atm3500046,125,155,Monday
atm3500047,200,1300,Monday
atm3500048,1575,1800,Monday
atm3500049,200,425,Monday
atm3500050,580,980,Monday
atm3500051,10,610,Monday
atm3500052,100,270,Monday
atm3500053,665,1060,Monday
atm3500054,415,325,Monday
atm3500055,895,1125,Monday
atm3500056,6890,4845,Monday
atm3500057,1400,525,Monday
atm3500058,1215,720,Monday
atm3500059,960,225,Monday
atm3500060,1100,1410,Monday
atm3500061,435,280,Monday
atm3500066,945,80,Monday
atm3500067,495,315,Monday
atm3500068,310,125,Monday
atm3500069,1295,1085,Monday
atm3500070,410,925,Monday
atm3500071,150,435,Monday
atm3500072,660,745,Monday
atm3500073,5,760,Monday
atm3500074,1045,475,Monday
atm3500075,1150,120,Monday
atm3500076,3380,5710,Monday
atm3500077,1375,1430,Monday
atm3500078,5,855,Monday
atm3500079,1065,440,Monday
atm3500080,570,5,Monday
atm3500081,825,310,Monday
atm3500082,125,790,Monday
atm3500083,3960,6025,Monday
atm3500084,580,445,Monday
atm3500085,670,225,Monday
atm3500086,1500,495,Monday
atm3500087,6630,5520,Monday
atm3500088,1130,600,Monday
atm3500089,870,860,Monday
atm3500090,140,255,Monday
atm3500091,830,1580,Monday
atm3500092,0,700,Monday
atm3500093,420,770,Monday
atm3500094,0,640,Monday
atm3500095,880,130,Monday
atm3500096,1235,1640,Monday
atm3500097,870,0,Monday
atm3500098,605,1215,Monday
atm3500099,900,880,Monday
atm35000100,125,20,Monday
atm35000101,240,1190,Monday
atm35000102,775,1160,Monday
atm35000103,430,400,Monday
atm35000104,1155,220,Monday
atm35000105,735,20,Monday
atm35000106,1355,765,Monday
atm35000107,310,1015,Monday
atm35000108,390,715,Monday
atm35000109,0,570,Monday
atm35000110,30,390,Monday
atm35000111,75,820,Monday
atm35000112,310,405,Monday
atm35000113,0,400,Monday
atm35000114,1670,770,Monday
atm35000115,720,1250,Monday
atm35000116,305,1260,Monday
atm35000117,135,955,Monday
atm35000118,455,715,Monday
atm35000119,355,1545,Monday
atm35000120,250,1180,Monday
atm35000121,640,620,Monday
atm35000122,1360,335,Monday
atm35000123,1205,1100,Monday
atm35000124,6115,6245,Monday
atm35000125,710,250,Monday
atm35000126,280,765,Monday
atm35000127,0,1300,Monday
atm35000128,20,1740,Monday
atm35000129,280,610,Monday
atm35000130,1030,0,Monday
atm35000131,90,990,Monday
atm35000132,1750,290,Monday
atm35000133,1115,415,Monday
atm35000134,595,925,Monday
atm35000135,20,140,Monday
atm35000136,1225,725,Monday
atm35000137,140,20,Monday
atm35000138,620,985,Monday
atm35000139,1080,900,Monday
atm35000140,485,535,Monday
atm35000141,110,50,Monday
atm35000142,1100,255,Monday
atm35000143,25,50,Monday
atm35000144,260,625,Monday
atm35000145,900,595,Monday
atm35000146,25,765,Monday
atm35000147,1415,810,Monday
atm35000148,945,960,Monday
atm35000149,220,25,Monday
atm35000150,40,995,Monday
atm35000151,570,670,Monday
atm35000152,640,230,Monday
atm35000153,520,1645,Monday
atm35000154,900,475,Monday
atm35000155,725,665,Monday
atm35000156,545,0,Monday
atm35000157,360,1010,Monday
atm35000158,655,1170,Monday
atm35000159,1025,505,Monday
atm35000160,1550,1330,Monday
atm35000161,115,920,Monday
atm35000162,990,100,Monday
atm35000163,420,270,Monday
atm35000164,525,920,Monday
atm35000165,1805,1435,Monday
atm35000166,20,530,Monday
atm35000167,5285,6245,Monday
atm35000168,5700,5665,Monday
atm35000169,120,775,Monday
atm35000170,615,200,Monday
atm35000171,445,765,Monday
atm35000172,270,0,Monday
atm35000173,0,95,Monday
atm35000174,1160,0,Monday
atm35000175,0,445,Monday
atm35000176,500,625,Monday
atm35000177,145,775,Monday
atm35000178,1305,685,Monday
atm35000179,565,320,Monday
atm35000180,630,480,Monday
atm35000181,1580,450,Monday
atm35000182,770,305,Monday
atm35000183,1115,1185,Monday
atm35000184,350,1700,Monday
atm35000185,430,980,Monday
atm35000186,1000,565,Monday
atm35000187,660,1490,Monday
atm35000188,1200,1120,Monday
atm35000189,885,1640,Monday
atm35000190,1155,280,Monday
atm35000191,640,250,Monday
atm35000192,200,220,Monday
atm35000193,2180,1520,Monday
atm35000194,900,360,Monday
atm35000195,125,465,Monday
atm35000196,210,745,Monday
atm35000197,50,675,Monday
atm35000198,510,450,Monday
atm35000199,0,40,Monday
atm35000200,535,955,Monday
atm35000201,885,610,Monday
atm35000202,965,330,Monday
atm35000203,850,20,Monday
atm35000204,220,890,Monday
atm35000205,435,835,Monday
atm35000206,4895,5660,Monday
atm35000207,225,370,Monday
atm35000208,200,550,Monday
atm35000209,30,535,Monday
atm35000210,945,345,Monday
atm35000211,1325,260,Monday
atm35000212,10,745,Monday
atm35000213,440,325,Monday
atm35000214,1275,360,Monday
atm35000215,205,1570,Monday
atm35000216,730,20,Monday
atm35000217,775,535,Monday
atm35000218,1480,1595,Monday
atm35000219,5,1000,Monday
atm35000220,15,870,Monday
atm35000221,1055,60,Monday
atm35000222,780,195,Monday
atm35000223,1190,1485,Monday
atm35000224,715,1370,Monday
atm35000225,880,860,Monday
atm35000226,1125,0,Monday
atm35000227,3840,5600,Monday
atm35000228,245,890,Monday
atm35000229,705,1135,Monday
atm35000265,10,850,Monday
atm35000266,1200,370,Monday
atm35000267,10,220,Monday
atm35000268,435,400,Monday
atm35000269,1560,40,Monday
atm35000270,1620,975,Monday
atm35000271,330,630,Monday
atm35000272,5430,5215,Monday
atm35000273,500,815,Monday
atm35000274,5610,7125,Monday
atm35000275,5265,6975,Monday
atm35000276,790,785,Monday
atm35000277,870,1760,Monday
atm35000278,1120,760,Monday
atm35000279,825,170,Monday
atm35000280,445,1540,Monday
atm35000281,360,545,Monday
atm35000282,570,830,Monday
atm35000283,340,305,Monday
atm35000284,650,210,Monday
atm35000285,1125,480,Monday
atm35000286,935,315,Monday
atm35000287,70,425,Monday
atm35000288,870,710,Monday
atm35000289,675,945,Monday
atm35000290,65,1220,Monday
atm35000291,20,825,Monday
atm35000292,1200,980,Monday
atm35000293,960,780,Monday
atm35000294,935,0,Monday
atm35000295,1195,300,Monday
atm35000296,620,970,Monday
atm35000297,1435,925,Monday
atm35000298,1155,410,Monday
atm35000299,1265,135,Monday
atm35000300,980,0,Monday
atm35000301,245,775,Monday
atm35000302,545,615,Monday
atm35000303,875,735,Monday
atm35000304,735,415,Monday
atm35000305,65,175,Monday
atm35000306,1025,1170,Monday
atm35000307,585,1240,Monday
atm35000308,90,1525,Monday
atm35000309,1195,475,Monday
atm35000310,900,475,Monday
atm35000311,1375,540,Monday
atm35000312,490,440,Monday
atm35000313,1625,240,Monday
atm35000314,5010,7470,Monday
atm35000315,275,190,Monday
atm35000316,500,605,Monday
atm35000317,4535,5520,Monday
atm35000318,940,1110,Monday
atm35000319,405,1280,Monday
atm35000320,1000,290,Monday
atm35000321,1015,360,Monday
atm35000322,760,810,Monday
atm35000323,290,450,Monday
atm35000324,1380,915,Monday
atm35000325,750,350,Monday
atm35000326,645,450,Monday
atm35000327,505,1015,Monday
atm35000328,545,1270,Monday
atm35000329,1005,250,Monday
atm35000330,1160,1130,Monday
atm35000331,115,320,Monday
atm35000332,855,240,Monday
atm35000333,650,105,Monday
atm35000334,1465,935,Monday
atm35000335,1270,1110,Monday
atm35000336,0,1180,Monday
atm35000337,905,665,Monday
atm35000338,655,300,Monday
atm35000339,5495,5635,Monday
atm35000340,45,1045,Monday
atm35000341,420,125,Monday
atm35000342,600,110,Monday
atm35000343,1460,635,Monday
atm35000344,0,865,Monday
atm35000345,860,905,Monday
atm35000346,960,1480,Monday
atm35000347,1195,1030,Monday
atm35000348,440,205,Monday
atm35000349,25,30,Monday
atm35000350,735,1475,Monday
atm35000351,70,175,Monday
atm35000352,950,1045,Monday
atm35000353,245,580,Monday
atm35000354,430,170,Monday
atm35000355,410,785,Monday
atm35000356,5260,4015,Monday
atm35000357,330,520,Monday
atm35000358,400,665,Monday
atm0,0,0,Monday
atm350001,100,215,Monday
atm350002,985,145,Monday
atm350003,220,1095,Monday
atm350004,790,300,Monday
atm350005,1125,900,Monday
atm350006,770,455,Monday
atm350007,0,285,Monday
atm350008,225,225,Monday
atm350009,755,820,Monday
atm3500010,4345,6530,Monday
atm3500011,180,770,Monday
atm3500012,0,375,Monday
atm3500013,760,1165,Monday
atm3500014,785,450,Monday
atm3500015,25,445,Monday
atm3500016,105,1490,Monday
atm3500017,995,315,Monday
atm3500018,10,705,Monday
atm3500019,275,680,Monday
atm3500020,70,230,Monday
atm3500021,0,350,Monday
atm3500022,60,425,Monday
atm3500023,395,775,Monday
atm3500024,655,645,Monday
atm3500025,1170,1315,Monday
atm3500026,550,210,Monday
atm3500027,20,720,Monday
atm3500028,710,50,Monday
atm3500029,315,1260,Monday
atm3500030,1400,895,Monday
atm3500031,0,1180,Monday
atm3500032,485,420,Monday
atm3500033,685,1610,Monday
atm3500034,50,845,Monday
atm3500035,55,75,Monday
atm3500062,80,850,Monday
atm3500063,295,660,Monday
atm3500064,485,100,Monday
atm3500065,45,860,Monday
atm35000230,530,640,Monday
atm35000231,770,515,Monday
atm35000232,960,50,Monday
atm35000233,165,470,Monday
atm35000234,120,1390,Monday
atm35000235,965,1230,Monday
atm35000236,0,275,Monday
atm35000237,80,190,Monday
atm35000238,30,20,Monday
atm35000239,1525,65,Monday
atm35000240,200,850,Monday
atm35000241,375,315,Monday
atm35000242,180,1245,Monday
atm35000243,25,1035,Monday
atm35000244,800,600,Monday
atm35000245,540,200,Monday
atm35000246,1410,205,Monday
atm35000247,1050,840,Monday
atm35000248,700,570,Monday
atm35000249,455,950,Monday
atm35000250,710,1285,Monday
atm35000251,570,955,Monday
atm35000252,20,1170,Monday
atm35000253,710,825,Monday
atm35000254,1110,730,Monday
atm35000255,270,1180,Monday
atm35000256,625,1405,Monday
atm35000257,560,760,Monday
atm35000258,1085,1365,Monday
atm35000259,815,205,Monday
atm35000260,375,850,Monday
atm35000261,620,1100,Monday
atm35000262,780,40,Monday
atm35000263,380,1180,Monday
atm35000264,670,890,Monday
atm3500036,420,445,Monday
atm3500037,1500,245,Monday
atm3500038,1060,435,Monday
atm3500039,790,1000,Monday
atm3500040,390,1380,Monday
atm3500041,1365,415,Monday
atm3500042,825,365,Monday
atm3500043,335,335,Monday
atm3500044,1915,775,Monday
atm3500045,970,1055,Monday
atm3500046,65,640,Monday
atm3500047,0,220,Monday
atm3500048,300,920,Monday
atm3500049,175,385,Monday
atm3500050,495,825,Monday
atm3500051,1400,990,Monday
atm3500052,120,280,Monday
atm3500053,1335,65,Monday
atm3500054,280,480,Monday
atm3500055,430,30,Monday
atm3500056,5315,5675,Monday
atm3500057,1485,1305,Monday
atm3500058,115,715,Monday
atm3500059,785,375,Monday
atm3500060,1005,545,Monday
atm3500061,585,1170,Monday
atm3500066,0,1160,Monday
atm3500067,1155,680,Monday
atm3500068,770,0,Monday
atm3500069,340,575,Monday
atm3500070,525,470,Monday
atm3500071,0,0,Monday
atm3500072,1030,275,Monday
atm3500073,805,105,Monday
atm3500074,620,1365,Monday
atm3500075,1535,585,Monday
atm3500076,6170,5345,Monday
atm3500077,285,65,Monday
atm3500078,275,640,Monday
atm3500079,1010,400,Monday
atm3500080,5,595,Monday
atm3500081,750,1220,Monday
atm3500082,115,255,Monday
atm3500083,3885,6945,Monday
atm3500084,605,345,Monday
atm3500085,1220,540,Monday
atm3500086,1270,465,Monday
atm3500087,4805,6395,Monday
atm3500088,490,775,Monday
atm3500089,250,450,Monday
atm3500090,245,1365,Monday
atm3500091,170,175,Monday
atm3500092,1365,1530,Monday
atm3500093,675,960,Monday
atm3500094,335,100,Monday
atm3500095,1745,670,Monday
atm3500096,505,1455,Monday
atm3500097,1375,65,Monday
atm3500098,1075,1330,Monday
atm3500099,30,615,Monday
atm35000100,665,435,Monday
atm35000101,1080,840,Monday
atm35000102,565,560,Monday
atm35000103,1010,1220,Monday
atm35000104,1575,670,Monday
atm35000105,1285,220,Monday
atm35000106,430,570,Monday
atm35000107,500,230,Monday
atm35000108,1375,1090,Monday
atm35000109,685,40,Monday
atm35000110,300,565,Monday
atm35000111,15,580,Monday
atm35000112,0,1025,Monday
atm35000113,815,80,Monday
atm35000114,0,10,Monday
atm35000115,1045,105,Monday
atm35000116,545,590,Monday
atm35000117,340,395,Monday
atm35000118,40,770,Monday
atm35000119,790,280,Monday
atm35000120,320,300,Monday
atm35000121,1595,785,Monday
atm35000122,1260,150,Monday
atm35000123,1655,275,Monday
atm35000124,4390,6085,Monday
atm35000125,990,20,Monday
atm35000126,1415,110,Monday
atm35000127,120,935,Monday
atm35000128,1150,915,Monday
atm35000129,1190,515,Monday
atm35000130,590,705,Monday
atm35000131,1200,790,Monday
atm35000132,0,590,Monday
atm35000133,560,520,Monday
atm35000134,575,340,Monday
atm35000135,720,1050,Monday
atm35000136,515,30,Monday
atm35000137,985,330,Monday
atm35000138,1575,1375,Monday
atm35000139,830,905,Monday
atm35000140,645,60,Monday
atm35000141,120,0,Monday
atm35000142,1070,505,Monday
atm35000143,1060,345,Monday
atm35000144,0,200,Monday
atm35000145,420,410,Monday
atm35000146,1605,750,Monday
atm35000147,420,350,Monday
atm35000148,1260,515,Monday
atm35000149,180,285,Monday
atm35000150,530,0,Monday
atm35000151,835,1420,Monday
atm35000152,525,200,Monday
atm35000153,1140,1065,Monday
atm35000154,395,585,Monday
atm35000155,915,405,Monday
atm35000156,550,1500,Monday
atm35000157,40,320,Monday
atm35000158,635,0,Monday
atm35000159,300,1400,Monday
atm35000160,1040,530,Monday
atm35000161,120,1670,Monday
atm35000162,2130,260,Monday
atm35000163,785,15,Monday
atm35000164,970,350,Monday
atm35000165,535,125,Monday
atm35000166,1500,205,Monday
atm35000167,4510,5910,Monday
atm35000168,4280,5410,Monday
atm35000169,905,1030,Monday
atm35000170,1215,690,Monday
atm35000171,1065,1035,Monday
atm35000172,10,235,Monday
atm35000173,940,900,Monday
atm35000174,125,450,Monday
atm35000175,745,50,Monday
atm35000176,230,765,Monday
atm35000177,400,220,Monday
atm35000178,370,560,Monday
atm35000179,750,655,Monday
atm35000180,1210,1520,Monday
atm35000181,510,400,Monday
atm35000182,1195,915,Monday
atm35000183,230,955,Monday
atm35000184,280,1085,Monday
atm35000185,400,920,Monday
atm35000186,0,615,Monday
atm35000187,330,1070,Monday
atm35000188,0,510,Monday
atm35000189,730,235,Monday
atm35000190,605,1630,Monday
atm35000191,1090,0,Monday
atm35000192,210,300,Monday
atm35000193,665,100,Monday
atm35000194,500,785,Monday
atm35000195,980,595,Monday
atm35000196,1320,65,Monday
atm35000197,100,990,Monday
atm35000198,850,1670,Monday
atm35000199,985,1060,Monday
atm35000200,70,705,Monday
atm35000201,190,50,Monday
atm35000202,0,360,Monday
atm35000203,1350,0,Monday
atm35000204,1120,50,Monday
atm35000205,100,290,Monday
atm35000206,3975,5290,Monday
atm35000207,175,505,Monday
atm35000208,635,535,Monday
atm35000209,1035,725,Monday
atm35000210,80,0,Monday
atm35000211,765,855,Monday
atm35000212,1120,0,Monday
atm35000213,820,795,Monday
atm35000214,685,50,Monday
atm35000215,935,420,Monday
atm35000216,795,1185,Monday
atm35000217,60,545,Monday
atm35000218,935,350,Monday
atm35000219,695,1285,Monday
atm35000220,855,1315,Monday
atm35000221,370,710,Monday
atm35000222,745,10,Monday
atm35000223,270,1095,Monday
atm35000224,850,1000,Monday
atm35000225,200,725,Monday
atm35000226,970,570,Monday
atm35000227,5110,5275,Monday
atm35000228,1000,20,Monday
atm35000229,1420,760,Monday
atm35000265,1195,1320,Monday
atm35000266,700,270,Monday
atm35000267,1070,880,Monday
atm35000268,700,930,Monday
atm35000269,1130,0,Monday
atm35000270,0,100,Monday
atm35000271,315,820,Monday
atm35000272,5295,6930,Monday
atm35000273,200,30,Monday
atm35000274,6645,4305,Monday
atm35000275,4940,6720,Monday
atm35000276,890,660,Monday
atm35000277,725,50,Monday
atm35000278,1025,1195,Monday
atm35000279,815,855,Monday
atm35000280,390,645,Monday
atm35000281,460,580,Monday
atm35000282,2025,1205,Monday
atm35000283,560,220,Monday
atm35000284,220,960,Monday
atm35000285,20,875,Monday
atm35000286,700,125,Monday
atm35000287,1465,1300,Monday
atm35000288,955,1135,Monday
atm35000289,1260,625,Monday
atm35000290,1250,225,Monday
atm35000291,970,375,Monday
atm35000292,430,630,Monday
atm35000293,60,1300,Monday
atm35000294,560,735,Monday
atm35000295,0,260,Monday
atm35000296,1200,1045,Monday
atm35000297,910,225,Monday
atm35000298,1075,120,Monday
atm35000299,500,605,Monday
atm35000300,1355,1220,Monday
atm35000301,0,415,Monday
atm35000302,570,405,Monday
atm35000303,185,700,Monday
atm35000304,1280,300,Monday
atm35000305,1560,445,Monday
atm35000306,835,1195,Monday
atm35000307,340,475,Monday
atm35000308,0,1015,Monday
atm35000309,1090,485,Monday
atm35000310,760,445,Monday
atm35000311,720,0,Monday
atm35000312,1165,715,Monday
atm35000313,160,595,Monday
atm35000314,4455,6490,Monday
atm35000315,700,450,Monday
atm35000316,1080,0,Monday
atm35000317,4570,5765,Monday
atm35000318,865,825,Monday
atm35000319,1240,250,Monday
atm35000320,1020,810,Monday
atm35000321,680,210,Monday
atm35000322,1095,1190,Monday
atm35000323,70,1515,Monday
atm35000324,1670,10,Monday
atm35000325,1040,50,Monday
atm35000326,995,0,Monday
atm35000327,100,1235,Monday
atm35000328,105,50,Monday
atm35000329,1015,1315,Monday
atm35000330,425,80,Monday
atm35000331,1295,660,Monday
atm35000332,665,350,Monday
atm35000333,225,310,Monday
atm35000334,1130,950,Monday
atm35000335,255,485,Monday
atm35000336,1455,685,Monday
atm35000337,1205,740,Monday
atm35000338,300,580,Monday
atm35000339,6425,5965,Monday
atm35000340,245,270,Monday
atm35000341,545,55,Monday
atm35000342,1300,475,Monday
atm35000343,570,1495,Monday
atm35000344,710,640,Monday
atm35000345,1350,905,Monday
atm35000346,325,770,Monday
atm35000347,250,325,Monday
atm35000348,360,695,Monday
atm35000349,0,765,Monday
atm35000350,340,815,Monday
atm35000351,690,430,Monday
atm35000352,510,610,Monday
atm35000353,265,375,Monday
atm35000354,210,1780,Monday
atm35000355,385,415,Monday
atm35000356,5635,5575,Monday
atm35000357,1080,110,Monday
atm35000358,1495,1335,Monday
atm0,0,0,Monday
atm350001,4115,5825,Monday
atm350002,3220,4740,Monday
atm350003,3535,6140,Monday
atm350004,2800,6950,Monday
atm350005,1870,4395,Monday
