,From,To,TimeIndi
1785,ha-er-bin-DC,ji-lin-shi,1
1786,ha-er-bin-DC,chang-chun-shi,1
1787,ha-er-bin-DC,chang-zhou-shi,0
1788,ha-er-bin-DC,huai-an-shi,0
1789,ha-er-bin-DC,lian-yun-gang-shi,0
1790,ha-er-bin-DC,nan-jing-shi,0
1791,ha-er-bin-DC,nan-tong-shi,0
1792,ha-er-bin-DC,su-zhou-shi2,0
1793,ha-er-bin-DC,tai-zhou-shi1,0
1794,ha-er-bin-DC,wu-xi-shi,0
1795,ha-er-bin-DC,su-qian-shi,0
1796,ha-er-bin-DC,xu-zhou-shi,0
1797,ha-er-bin-DC,yan-cheng-shi,0
1798,ha-er-bin-DC,yang-zhou-shi,0
1799,ha-er-bin-DC,zhen-jiang-shi,0
1800,ha-er-bin-DC,gan-zhou-shi,0
1801,ha-er-bin-DC,jiu-jiang-shi,0
1802,ha-er-bin-DC,nan-chang-shi,0
1803,ha-er-bin-DC,shang-rao-shi,0
1804,ha-er-bin-DC,an-shan-shi,1
1805,ha-er-bin-DC,da-lian-shi,0
1806,ha-er-bin-DC,shen-yang-shi,1
1807,ha-er-bin-DC,bao-tou-shi,0
1808,ha-er-bin-DC,hu-he-hao-te-shi,0
1809,ha-er-bin-DC,de-zhou-shi,0
1810,ha-er-bin-DC,dong-ying-shi,0
1811,ha-er-bin-DC,he-ze-shi,0
1812,ha-er-bin-DC,ji-nan-shi,0
1813,ha-er-bin-DC,ji-ning-shi,0
1814,ha-er-bin-DC,liao-cheng-shi,0
1815,ha-er-bin-DC,lin-yi-shi,0
1816,ha-er-bin-DC,qing-dao-shi,0
1817,ha-er-bin-DC,ri-zhao-shi,0
1818,ha-er-bin-DC,tai-an-shi,0
1819,ha-er-bin-DC,wei-hai-shi,0
1820,ha-er-bin-DC,wei-fang-shi,0
1821,ha-er-bin-DC,yan-tai-shi,0
1822,ha-er-bin-DC,zi-bo-shi,0
1823,ha-er-bin-DC,lin-fen-shi,0
1824,ha-er-bin-DC,tai-yuan-shi,0
1825,ha-er-bin-DC,yun-cheng-shi,0
1826,ha-er-bin-DC,xi-an-shi,0
1827,ha-er-bin-DC,xian-yang-shi,0
1828,ha-er-bin-DC,shang-hai-shi,0
1829,ha-er-bin-DC,cheng-du-shi,0
1830,ha-er-bin-DC,mian-yang-shi,0
1831,ha-er-bin-DC,tian-jin-shi,0
1832,ha-er-bin-DC,kun-ming-shi,0
1833,ha-er-bin-DC,hang-zhou-shi,0
1834,ha-er-bin-DC,hu-zhou-shi,0
1835,ha-er-bin-DC,jia-xing-shi,0
1836,ha-er-bin-DC,jin-hua-shi,0
1837,ha-er-bin-DC,ning-bo-shi,0
1838,ha-er-bin-DC,shao-xing-shi,0
1839,ha-er-bin-DC,tai-zhou-shi2,0
1840,ha-er-bin-DC,wen-zhou-shi,0
1841,ha-er-bin-DC,chong-qing-shi,0
1842,bei-jing-DC,bo-zhou-shi,1
1843,bei-jing-DC,chu-zhou-shi,0
1844,bei-jing-DC,fu-yang-shi,0
1845,bei-jing-DC,he-fei-shi,0
1846,bei-jing-DC,lu-an-shi,0
1847,bei-jing-DC,wu-hu-shi,0
1848,bei-jing-DC,su-zhou-shi1,0
1849,bei-jing-DC,bei-jing-shi,1
1850,bei-jing-DC,fu-zhou-shi,0
1851,bei-jing-DC,ning-de-shi,0
1852,bei-jing-DC,quan-zhou-shi,0
1853,bei-jing-DC,gang-kou-CDC-suo-zai-cheng-shi,0
1854,bei-jing-DC,zhang-zhou-shi,0
1855,bei-jing-DC,lan-zhou-shi,0
1856,bei-jing-DC,dong-guan-shi,0
1857,bei-jing-DC,fo-shan-shi,0
1858,bei-jing-DC,guang-zhou-shi,0
1859,bei-jing-DC,hui-zhou-shi,0
1860,bei-jing-DC,jiang-men-shi,0
1861,bei-jing-DC,jie-yang-shi,0
1862,bei-jing-DC,shan-tou-shi,0
1863,bei-jing-DC,shen-zhen-shi,0
1864,bei-jing-DC,zhan-jiang-shi,0
1865,bei-jing-DC,zhong-shan-shi,0
1866,bei-jing-DC,zhu-hai-shi,0
1867,bei-jing-DC,nan-ning-shi,0
1868,bei-jing-DC,gui-yang-shi,0
1869,bei-jing-DC,bao-ding-shi,1
1870,bei-jing-DC,cang-zhou-shi,1
1871,bei-jing-DC,cheng-de-shi,1
1872,bei-jing-DC,han-dan-shi,1
1873,bei-jing-DC,nei-lu-CDC-suo-zai-cheng-shi,1
1874,bei-jing-DC,shi-jia-zhuang-shi,1
1875,bei-jing-DC,tang-shan-shi,1
1876,bei-jing-DC,xing-tai-shi,1
1877,bei-jing-DC,zhang-jia-kou-shi,1
1878,bei-jing-DC,luo-yang-shi,0
1879,bei-jing-DC,nan-yang-shi,0
1880,bei-jing-DC,shang-qiu-shi,1
1881,bei-jing-DC,xin-xiang-shi,1
1882,bei-jing-DC,xin-yang-shi,0
1883,bei-jing-DC,zheng-zhou-shi,1
1884,bei-jing-DC,zhou-kou-shi,1
1885,bei-jing-DC,da-qing-shi,0
1886,bei-jing-DC,ha-er-bin-shi,0
1887,bei-jing-DC,wu-han-shi,0
1888,bei-jing-DC,xiang-yang-shi,0
1889,bei-jing-DC,heng-yang-shi,0
1890,bei-jing-DC,chang-sha-shi,0
1891,bei-jing-DC,ji-lin-shi,0
1892,bei-jing-DC,chang-chun-shi,0
1893,bei-jing-DC,chang-zhou-shi,0
1894,bei-jing-DC,huai-an-shi,0
1895,bei-jing-DC,lian-yun-gang-shi,0
1896,bei-jing-DC,nan-jing-shi,0
1897,bei-jing-DC,nan-tong-shi,0
1898,bei-jing-DC,su-zhou-shi2,0
1899,bei-jing-DC,tai-zhou-shi1,0
1900,bei-jing-DC,wu-xi-shi,0
1901,bei-jing-DC,su-qian-shi,0
1902,bei-jing-DC,xu-zhou-shi,1
1903,bei-jing-DC,yan-cheng-shi,0
1904,bei-jing-DC,yang-zhou-shi,0
1905,bei-jing-DC,zhen-jiang-shi,0
1906,bei-jing-DC,gan-zhou-shi,0
1907,bei-jing-DC,jiu-jiang-shi,0
1908,bei-jing-DC,nan-chang-shi,0
1909,bei-jing-DC,shang-rao-shi,0
1910,bei-jing-DC,an-shan-shi,1
1911,bei-jing-DC,da-lian-shi,0
1912,bei-jing-DC,shen-yang-shi,1
1913,bei-jing-DC,bao-tou-shi,1
1914,bei-jing-DC,hu-he-hao-te-shi,1
1915,bei-jing-DC,de-zhou-shi,1
1916,bei-jing-DC,dong-ying-shi,1
1917,bei-jing-DC,he-ze-shi,1
1918,bei-jing-DC,ji-nan-shi,1
1919,bei-jing-DC,ji-ning-shi,1
1920,bei-jing-DC,liao-cheng-shi,1
1921,bei-jing-DC,lin-yi-shi,1
1922,bei-jing-DC,qing-dao-shi,1
1923,bei-jing-DC,ri-zhao-shi,1
1924,bei-jing-DC,tai-an-shi,1
1925,bei-jing-DC,wei-hai-shi,0
1926,bei-jing-DC,wei-fang-shi,1
1927,bei-jing-DC,yan-tai-shi,1
1928,bei-jing-DC,zi-bo-shi,1
1929,bei-jing-DC,lin-fen-shi,1
1930,bei-jing-DC,tai-yuan-shi,1
1931,bei-jing-DC,yun-cheng-shi,0
1932,bei-jing-DC,xi-an-shi,0
1933,bei-jing-DC,xian-yang-shi,0
1934,bei-jing-DC,shang-hai-shi,0
1935,bei-jing-DC,cheng-du-shi,0
1936,bei-jing-DC,mian-yang-shi,0
1937,bei-jing-DC,tian-jin-shi,1
1938,bei-jing-DC,kun-ming-shi,0
1939,bei-jing-DC,hang-zhou-shi,0
1940,bei-jing-DC,hu-zhou-shi,0
1941,bei-jing-DC,jia-xing-shi,0
1942,bei-jing-DC,jin-hua-shi,0
1943,bei-jing-DC,ning-bo-shi,0
1944,bei-jing-DC,shao-xing-shi,0
1945,bei-jing-DC,tai-zhou-shi2,0
1946,bei-jing-DC,wen-zhou-shi,0
1947,bei-jing-DC,chong-qing-shi,0
1948,ning-bo-DC,bo-zhou-shi,1
1949,ning-bo-DC,chu-zhou-shi,1
1950,ning-bo-DC,fu-yang-shi,1
1951,ning-bo-DC,he-fei-shi,1
1952,ning-bo-DC,lu-an-shi,1
1953,ning-bo-DC,wu-hu-shi,1
1954,ning-bo-DC,su-zhou-shi1,1
1955,ning-bo-DC,bei-jing-shi,0
1956,ning-bo-DC,fu-zhou-shi,1
1957,ning-bo-DC,ning-de-shi,1
1958,ning-bo-DC,quan-zhou-shi,1
1959,ning-bo-DC,gang-kou-CDC-suo-zai-cheng-shi,0
1960,ning-bo-DC,zhang-zhou-shi,0
1961,ning-bo-DC,lan-zhou-shi,0
1962,ning-bo-DC,dong-guan-shi,0
1963,ning-bo-DC,fo-shan-shi,0
1964,ning-bo-DC,guang-zhou-shi,0
1965,ning-bo-DC,hui-zhou-shi,0
1966,ning-bo-DC,jiang-men-shi,0
1967,ning-bo-DC,jie-yang-shi,0
1968,ning-bo-DC,shan-tou-shi,0
1969,ning-bo-DC,shen-zhen-shi,0
1970,ning-bo-DC,zhan-jiang-shi,0
1971,ning-bo-DC,zhong-shan-shi,0
1972,ning-bo-DC,zhu-hai-shi,0
1973,ning-bo-DC,nan-ning-shi,0
1974,ning-bo-DC,gui-yang-shi,0
1975,ning-bo-DC,bao-ding-shi,0
1976,ning-bo-DC,cang-zhou-shi,0
1977,ning-bo-DC,cheng-de-shi,0
1978,ning-bo-DC,han-dan-shi,0
1979,ning-bo-DC,nei-lu-CDC-suo-zai-cheng-shi,0
1980,ning-bo-DC,shi-jia-zhuang-shi,0
1981,ning-bo-DC,tang-shan-shi,0
1982,ning-bo-DC,xing-tai-shi,0
1983,ning-bo-DC,zhang-jia-kou-shi,0
1984,ning-bo-DC,luo-yang-shi,0
1985,ning-bo-DC,nan-yang-shi,0
1986,ning-bo-DC,shang-qiu-shi,0
1987,ning-bo-DC,xin-xiang-shi,0
1988,ning-bo-DC,xin-yang-shi,0
1989,ning-bo-DC,zheng-zhou-shi,0
1990,ning-bo-DC,zhou-kou-shi,0
1991,ning-bo-DC,da-qing-shi,0
1992,ning-bo-DC,ha-er-bin-shi,0
1993,ning-bo-DC,wu-han-shi,0
1994,ning-bo-DC,xiang-yang-shi,0
1995,ning-bo-DC,heng-yang-shi,0
1996,ning-bo-DC,chang-sha-shi,0
1997,ning-bo-DC,ji-lin-shi,0
1998,ning-bo-DC,chang-chun-shi,0
1999,ning-bo-DC,chang-zhou-shi,1
2000,ning-bo-DC,huai-an-shi,1
2001,ning-bo-DC,lian-yun-gang-shi,1
2002,ning-bo-DC,nan-jing-shi,1
2003,ning-bo-DC,nan-tong-shi,1
2004,ning-bo-DC,su-zhou-shi2,1
2005,ning-bo-DC,tai-zhou-shi1,1
2006,ning-bo-DC,wu-xi-shi,1
2007,ning-bo-DC,su-qian-shi,1
2008,ning-bo-DC,xu-zhou-shi,1
2009,ning-bo-DC,yan-cheng-shi,1
2010,ning-bo-DC,yang-zhou-shi,1
2011,ning-bo-DC,zhen-jiang-shi,1
2012,ning-bo-DC,gan-zhou-shi,0
2013,ning-bo-DC,jiu-jiang-shi,1
2014,ning-bo-DC,nan-chang-shi,1
2015,ning-bo-DC,shang-rao-shi,1
2016,ning-bo-DC,an-shan-shi,0
2017,ning-bo-DC,da-lian-shi,0
2018,ning-bo-DC,shen-yang-shi,0
2019,ning-bo-DC,bao-tou-shi,0
2020,ning-bo-DC,hu-he-hao-te-shi,0
2021,ning-bo-DC,de-zhou-shi,0
2022,ning-bo-DC,dong-ying-shi,0
2023,ning-bo-DC,he-ze-shi,0
2024,ning-bo-DC,ji-nan-shi,0
2025,ning-bo-DC,ji-ning-shi,0
2026,ning-bo-DC,liao-cheng-shi,0
2027,ning-bo-DC,lin-yi-shi,1
2028,ning-bo-DC,qing-dao-shi,0
2029,ning-bo-DC,ri-zhao-shi,1
2030,ning-bo-DC,tai-an-shi,0
2031,ning-bo-DC,wei-hai-shi,0
2032,ning-bo-DC,wei-fang-shi,0
2033,ning-bo-DC,yan-tai-shi,0
2034,ning-bo-DC,zi-bo-shi,0
2035,ning-bo-DC,lin-fen-shi,0
2036,ning-bo-DC,tai-yuan-shi,0
2037,ning-bo-DC,yun-cheng-shi,0
2038,ning-bo-DC,xi-an-shi,0
2039,ning-bo-DC,xian-yang-shi,0
2040,ning-bo-DC,shang-hai-shi,1
2041,ning-bo-DC,cheng-du-shi,0
2042,ning-bo-DC,mian-yang-shi,0
2043,ning-bo-DC,tian-jin-shi,0
2044,ning-bo-DC,kun-ming-shi,0
2045,ning-bo-DC,hang-zhou-shi,1
2046,ning-bo-DC,hu-zhou-shi,1
2047,ning-bo-DC,jia-xing-shi,1
2048,ning-bo-DC,jin-hua-shi,1
2049,ning-bo-DC,ning-bo-shi,1
2050,ning-bo-DC,shao-xing-shi,1
2051,ning-bo-DC,tai-zhou-shi2,1
2052,ning-bo-DC,wen-zhou-shi,1
2053,ning-bo-DC,chong-qing-shi,0
2054,chong-qing-DC,bo-zhou-shi,0
2055,chong-qing-DC,chu-zhou-shi,0
2056,chong-qing-DC,fu-yang-shi,0
2057,chong-qing-DC,he-fei-shi,0
2058,chong-qing-DC,lu-an-shi,0
2059,chong-qing-DC,wu-hu-shi,0
2060,chong-qing-DC,su-zhou-shi1,0
2061,chong-qing-DC,bei-jing-shi,0
2062,chong-qing-DC,fu-zhou-shi,0
2063,chong-qing-DC,ning-de-shi,0
2064,chong-qing-DC,quan-zhou-shi,0
2065,chong-qing-DC,gang-kou-CDC-suo-zai-cheng-shi,0
2066,chong-qing-DC,zhang-zhou-shi,0
2067,chong-qing-DC,lan-zhou-shi,0
2068,chong-qing-DC,dong-guan-shi,0
2069,chong-qing-DC,fo-shan-shi,0
2070,chong-qing-DC,guang-zhou-shi,0
2071,chong-qing-DC,hui-zhou-shi,0
2072,chong-qing-DC,jiang-men-shi,0
2073,chong-qing-DC,jie-yang-shi,0
2074,chong-qing-DC,shan-tou-shi,0
2075,chong-qing-DC,shen-zhen-shi,0
2076,chong-qing-DC,zhan-jiang-shi,0
2077,chong-qing-DC,zhong-shan-shi,0
2078,chong-qing-DC,zhu-hai-shi,0
2079,chong-qing-DC,nan-ning-shi,0
2080,chong-qing-DC,gui-yang-shi,1
2081,chong-qing-DC,bao-ding-shi,0
2082,chong-qing-DC,cang-zhou-shi,0
2083,chong-qing-DC,cheng-de-shi,0
2084,chong-qing-DC,han-dan-shi,0
2085,chong-qing-DC,nei-lu-CDC-suo-zai-cheng-shi,0
2086,chong-qing-DC,shi-jia-zhuang-shi,0
2087,chong-qing-DC,tang-shan-shi,0
2088,chong-qing-DC,xing-tai-shi,0
2089,chong-qing-DC,zhang-jia-kou-shi,0
2090,chong-qing-DC,luo-yang-shi,0
2091,chong-qing-DC,nan-yang-shi,0
2092,chong-qing-DC,shang-qiu-shi,0
2093,chong-qing-DC,xin-xiang-shi,0
2094,chong-qing-DC,xin-yang-shi,0
2095,chong-qing-DC,zheng-zhou-shi,0
2096,chong-qing-DC,zhou-kou-shi,0
2097,chong-qing-DC,da-qing-shi,0
2098,chong-qing-DC,ha-er-bin-shi,0
2099,chong-qing-DC,wu-han-shi,0
2100,chong-qing-DC,xiang-yang-shi,0
2101,chong-qing-DC,heng-yang-shi,0
2102,chong-qing-DC,chang-sha-shi,0
2103,chong-qing-DC,ji-lin-shi,0
2104,chong-qing-DC,chang-chun-shi,0
2105,chong-qing-DC,chang-zhou-shi,0
2106,chong-qing-DC,huai-an-shi,0
2107,chong-qing-DC,lian-yun-gang-shi,0
2108,chong-qing-DC,nan-jing-shi,0
2109,chong-qing-DC,nan-tong-shi,0
2110,chong-qing-DC,su-zhou-shi2,0
2111,chong-qing-DC,tai-zhou-shi1,0
2112,chong-qing-DC,wu-xi-shi,0
2113,chong-qing-DC,su-qian-shi,0
2114,chong-qing-DC,xu-zhou-shi,0
2115,chong-qing-DC,yan-cheng-shi,0
2116,chong-qing-DC,yang-zhou-shi,0
2117,chong-qing-DC,zhen-jiang-shi,0
2118,chong-qing-DC,gan-zhou-shi,0
2119,chong-qing-DC,jiu-jiang-shi,0
2120,chong-qing-DC,nan-chang-shi,0
2121,chong-qing-DC,shang-rao-shi,0
2122,chong-qing-DC,an-shan-shi,0
2123,chong-qing-DC,da-lian-shi,0
2124,chong-qing-DC,shen-yang-shi,0
2125,chong-qing-DC,bao-tou-shi,0
2126,chong-qing-DC,hu-he-hao-te-shi,0
2127,chong-qing-DC,de-zhou-shi,0
2128,chong-qing-DC,dong-ying-shi,0
2129,chong-qing-DC,he-ze-shi,0
2130,chong-qing-DC,ji-nan-shi,0
2131,chong-qing-DC,ji-ning-shi,0
2132,chong-qing-DC,liao-cheng-shi,0
2133,chong-qing-DC,lin-yi-shi,0
2134,chong-qing-DC,qing-dao-shi,0
2135,chong-qing-DC,ri-zhao-shi,0
2136,chong-qing-DC,tai-an-shi,0
2137,chong-qing-DC,wei-hai-shi,0
2138,chong-qing-DC,wei-fang-shi,0
2139,chong-qing-DC,yan-tai-shi,0
2140,chong-qing-DC,zi-bo-shi,0
2141,chong-qing-DC,lin-fen-shi,0
2142,chong-qing-DC,tai-yuan-shi,0
2143,chong-qing-DC,yun-cheng-shi,0
2144,chong-qing-DC,xi-an-shi,1
2145,chong-qing-DC,xian-yang-shi,1
2146,chong-qing-DC,shang-hai-shi,0
2147,chong-qing-DC,cheng-du-shi,1
2148,chong-qing-DC,mian-yang-shi,1
2149,chong-qing-DC,tian-jin-shi,0
2150,chong-qing-DC,kun-ming-shi,0
2151,chong-qing-DC,hang-zhou-shi,0
2152,chong-qing-DC,hu-zhou-shi,0
2153,chong-qing-DC,jia-xing-shi,0
2154,chong-qing-DC,jin-hua-shi,0
2155,chong-qing-DC,ning-bo-shi,0
2156,chong-qing-DC,shao-xing-shi,0
2157,chong-qing-DC,tai-zhou-shi2,0
2158,chong-qing-DC,wen-zhou-shi,0
2159,chong-qing-DC,chong-qing-shi,1
